seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,wallclock_ms
43,258,Tokyo_Small,train,FaithfulMAPPER,3600,8,128,67,0.5234,0.9141,0.0859,930.6418,310.2139,0.4815,0.9884,236.6724,750.6346,1065.6675,0.9005,29.0055,24.8490,788.2192,211.8177,68.5391,8567.3828,0,0,0.0302,4.4341,0.6336,0.5572,177,0.5726,0.4274,0.9852,12.1967,wave,0.2750,0.5009,1.2700,1.1803,0.9206,0.5000,23.5389,8773
43,259,Tokyo_Small,train,MAPPO,3600,8,117,58,0.4957,0.9658,0.0342,779.1379,389.5690,0.3423,0.9840,230.0600,556.1951,1013.0806,0.8807,29.9139,25.0509,728.4696,201.6489,198.0342,24754.2734,0,0,0.0302,7.7913,0.6609,2.8512,322,0.5133,0.4867,0.9915,12.1967,wave,0.4120,0.7552,1.2441,1.2511,0.9741,0.0000,27.4439,23170
43,260,Kyoto_Small,train,FaithfulMAPPER,3600,8,115,52,0.4522,0.9304,0.0696,767.4231,255.8077,0.3855,0.9584,253.8095,537.8485,1151.8833,0.9077,19.6142,16.9179,876.4853,185.0336,94.8000,11850.0000,0,0,-0.0016,5.9711,0.6321,0.5478,150,0.4860,0.5140,1.0000,6.5039,ramp_up_down,0.5185,0.9730,1.2251,1.2585,0.9304,0.0000,23.4329,10902
43,261,Kyoto_Small,train,MAPPO,3600,8,126,48,0.3810,0.9524,0.0476,720.8125,360.4062,0.3245,0.9594,240.0227,514.8571,1141.7584,0.9514,19.3328,17.6978,866.3115,167.5700,275.0952,34386.9062,0,0,0.0062,11.4947,0.6633,3.2755,307,0.4000,0.6000,0.9856,6.5039,ramp_up_down,0.4020,0.7247,1.2378,1.1436,0.9597,0.5000,11.6710,34662
43,262,LosAngeles_Small,train,FaithfulMAPPER,3600,8,128,58,0.4531,0.9297,0.0703,819.1379,409.5690,0.2960,0.9643,235.8077,525.6190,1057.4786,0.8969,24.1894,22.4488,871.6308,228.2113,198.0469,24755.8594,0,0,0.0029,12.4868,0.6379,0.5536,179,0.4874,0.5126,0.9844,9.5000,building_up,0.3720,0.6743,1.2117,1.2945,0.9365,0.5000,24.3120,25350
43,263,LosAngeles_Small,train,MAPPO,3600,8,127,38,0.2992,0.9606,0.0394,639.7895,639.7895,0.2492,0.9709,160.3529,484.0645,916.2415,1.0000,23.1446,20.0167,875.0873,175.4790,547.7795,68472.4375,0,0,-0.0040,13.1653,0.6619,3.2809,338,0.3115,0.6885,0.9764,9.5000,building_up,0.3750,0.6904,1.2503,1.3137,0.9758,0.3333,0.0000,69568
43,264,Tokyo_Small,train,FaithfulMAPPER,3600,8,144,72,0.5000,0.9514,0.0486,809.1528,404.5764,0.3155,0.9942,219.7931,612.1961,1023.9748,0.9318,28.4197,25.9763,802.9630,203.9425,155.1597,19394.9648,0,0,0.0234,5.0133,0.6327,0.5295,208,0.5255,0.4745,0.9865,12.1967,wave,0.5484,1.1099,1.1656,1.1819,0.9577,0.5000,14.9982,22343
43,265,Tokyo_Small,train,MAPPO,3600,8,133,67,0.5038,0.9624,0.0376,817.7612,817.7612,0.2174,0.9841,236.7500,552.7708,1146.5217,0.9686,28.7281,26.4203,852.5551,216.3281,141.2406,17655.0742,0,0,0.0019,7.7052,0.6650,2.7941,338,0.5234,0.4766,0.9925,12.1967,wave,0.5812,1.1918,1.2897,1.1453,0.9697,0.0000,7.4456,18785
43,266,Kyoto_Small,train,FaithfulMAPPER,3600,8,125,55,0.4400,0.9440,0.0560,817.6545,408.8273,0.3183,1.0002,262.6600,566.7675,1160.5394,0.8837,19.6419,17.3740,826.9888,178.9033,96.6880,12086.0000,0,0,0.0142,9.2836,0.6335,0.4376,182,0.4661,0.5339,1.0000,2.0000,flat,0.2361,0.4349,1.2399,1.2190,0.9440,0.0000,30.5521,12086
43,267,Kyoto_Small,train,MAPPO,3600,8,138,61,0.4420,0.9493,0.0507,1035.1311,517.5656,0.2642,1.0004,216.1636,677.7659,996.9281,0.9224,20.0096,18.9703,802.2728,164.4533,221.0072,27625.9062,0,0,0.0435,8.5849,0.6690,2.7959,353,0.4656,0.5344,1.0000,2.0000,flat,0.4744,0.9041,1.2266,1.2125,0.9493,0.0000,16.7780,30499
43,268,LosAngeles_Small,train,FaithfulMAPPER,3600,8,125,69,0.5520,0.9520,0.0480,706.0290,706.0290,0.2369,0.9906,200.4912,508.3333,1074.2893,1.0000,23.9496,21.9544,842.8304,210.2046,145.3040,18163.0000,0,0,0.0220,7.1681,0.6330,0.6335,153,0.5798,0.4202,0.9844,9.5000,building_up,0.3082,0.5983,1.2698,1.2612,0.9593,0.5000,0.0000,18163
43,269,LosAngeles_Small,train,MAPPO,3600,8,116,32,0.2759,0.9741,0.0259,876.0625,876.0625,0.1969,0.9504,317.4483,603.8929,1428.0975,0.8997,23.0273,21.8415,867.4503,224.8501,858.0517,107256.4688,0,0,-0.0002,15.4677,0.6678,3.6505,284,0.2832,0.7168,0.9919,9.5000,building_up,0.4674,0.9790,1.3046,1.2303,0.9826,0.0000,31.8288,99534
43,270,Tokyo_Small,train,FaithfulMAPPER,3600,8,144,74,0.5139,0.9722,0.0278,755.1081,251.7027,0.3766,1.0008,322.3382,464.6909,1174.1691,0.7285,29.1029,26.4427,933.5019,188.6769,68.3958,8549.4795,0,0,-0.0711,7.2507,0.6377,0.6579,208,0.5286,0.4714,1.0008,2.0000,flat,0.4172,0.7586,1.2468,1.1603,0.9722,0.0000,87.5044,9849
43,271,Tokyo_Small,train,MAPPO,3600,8,129,41,0.3178,0.9457,0.0543,804.8293,804.8293,0.2172,1.0004,256.4857,482.0909,1187.4327,0.9259,29.7580,27.9835,1020.7375,228.9654,706.8605,88357.5547,0,0,-0.0026,13.4623,0.6644,3.2086,308,0.3361,0.6639,1.0000,2.0000,flat,0.5303,1.3293,1.2102,1.2502,0.9457,0.0000,18.9992,91185
43,272,Kyoto_Small,train,FaithfulMAPPER,3600,8,140,69,0.4929,0.9643,0.0357,775.2899,775.2899,0.1942,1.0002,210.5385,555.6981,1009.4858,0.9590,20.0250,18.1131,832.9510,149.3627,197.8786,24734.8223,0,0,0.0211,13.3217,0.6345,0.5513,205,0.5111,0.4889,1.0000,2.0000,flat,0.3482,0.6103,1.2219,1.0155,0.9643,0.0000,8.6413,27703
43,273,Kyoto_Small,train,MAPPO,3600,8,142,74,0.5211,0.9789,0.0211,825.9595,825.9595,0.1943,1.0002,221.1356,573.1277,1031.9482,0.9333,19.9436,17.7998,801.8478,159.1082,78.5493,9818.6621,0,0,-0.0018,6.1455,0.6622,2.4897,380,0.5324,0.4676,1.0000,2.0000,flat,0.4343,0.7875,1.2136,0.9762,0.9789,0.0000,14.7459,11154
43,274,LosAngeles_Small,train,FaithfulMAPPER,3600,8,130,72,0.5538,0.9077,0.0923,661.1389,330.5695,0.3178,1.0003,218.8571,468.7907,946.4570,0.8649,23.3686,21.3170,837.9088,210.3281,65.9385,8242.3076,0,0,0.0408,6.7710,0.6346,0.4578,165,0.6102,0.3898,1.0007,5.8000,shock_burst,0.2741,0.4934,1.2481,1.1077,0.9077,0.0000,29.5657,8572
43,275,LosAngeles_Small,train,MAPPO,3600,8,148,42,0.2838,0.9730,0.0270,498.7619,0.0000,0.0889,1.0004,183.0303,299.0000,891.8453,0.9745,23.4347,21.7383,839.0394,170.8424,900.0946,112511.8281,0,0,-0.0134,14.6053,0.6544,3.0362,432,0.2917,0.7083,1.0000,5.8000,shock_burst,0.5329,1.1710,1.2595,1.2090,0.9730,0.0000,4.6613,133214
43,276,Tokyo_Small,train,FaithfulMAPPER,3600,8,134,75,0.5597,0.9328,0.0672,724.6934,181.1733,0.5153,1.0002,223.6567,491.6333,1205.5474,1.0000,29.0294,26.4012,940.3490,193.7208,91.2985,11412.3135,0,0,-0.0140,3.8648,0.6343,0.7801,192,0.6000,0.4000,1.0009,2.0000,flat,0.4050,0.7282,1.2695,1.1566,0.9328,0.0000,0.0000,12234
43,277,Tokyo_Small,train,MAPPO,3600,8,133,74,0.5564,0.9323,0.0677,776.9054,258.9685,0.3798,1.0002,260.6667,499.1454,1096.6274,0.8414,28.5483,26.3099,825.4891,223.8690,64.0752,8009.3984,0,0,0.0126,12.4563,0.6562,3.4409,356,0.5968,0.4032,1.0000,2.0000,flat,0.4407,0.8791,1.2430,1.0780,0.9323,0.0000,41.3412,8522
43,278,Kyoto_Small,train,FaithfulMAPPER,3600,8,154,85,0.5519,0.9870,0.0130,668.4588,668.4588,0.2126,0.9832,206.8169,444.1454,1048.9435,1.0000,19.8377,17.6325,809.6583,150.6907,89.8636,11232.9541,0,0,0.0274,11.6431,0.6356,0.5458,229,0.5592,0.4408,0.9876,6.5039,ramp_up_down,0.2857,0.5183,1.2675,1.2990,0.9934,0.5000,0.0000,13839
43,279,Kyoto_Small,train,MAPPO,3600,8,119,78,0.6555,0.9748,0.0252,770.1411,770.1411,0.2199,0.9932,216.4444,566.0961,972.3549,0.8985,20.1140,18.4572,849.0039,167.8996,51.5630,6445.3779,0,0,0.0065,10.5903,0.6558,3.1769,366,0.6724,0.3276,0.9832,6.5039,ramp_up_down,0.2877,0.5291,1.2268,1.1286,0.9829,0.5000,21.9735,6136
43,280,LosAngeles_Small,train,FaithfulMAPPER,3600,8,124,68,0.5484,0.9839,0.0161,745.3970,372.6985,0.2939,0.9934,196.3559,584.1321,1029.8607,1.0000,23.2727,18.8356,848.5783,202.0903,102.3306,12791.3311,0,0,-0.0269,8.3015,0.6334,0.5235,195,0.5574,0.4426,0.9763,9.5000,building_up,0.2971,0.5325,1.2362,1.6626,0.9917,0.6667,0.0000,12689
43,281,LosAngeles_Small,train,MAPPO,3600,8,112,49,0.4375,0.9107,0.0893,808.1837,808.1837,0.1672,0.9503,249.0227,579.8205,1165.6954,0.9362,23.0965,21.0001,865.7486,252.7680,141.1786,17647.3223,0,0,0.0135,13.2911,0.6566,3.6491,298,0.4804,0.5196,0.9736,9.5000,building_up,0.2924,0.5464,1.2106,1.2220,0.9358,0.0000,15.8836,15812
43,282,Tokyo_Small,train,FaithfulMAPPER,3600,8,136,50,0.3676,0.9485,0.0515,1025.8800,341.9600,0.4859,1.0001,262.2093,673.8947,1441.3745,1.0000,29.1572,27.2967,907.0781,224.6558,152.1618,19020.2207,0,0,0.0009,14.4793,0.6360,0.6521,198,0.3876,0.6124,1.0000,2.0000,flat,0.4380,0.8326,1.2525,1.0904,0.9485,0.0000,0.0000,20694
43,283,Tokyo_Small,train,MAPPO,3600,8,137,67,0.4891,0.9343,0.0657,774.4627,193.6157,0.6008,1.0002,286.8305,514.9783,1263.3096,0.8809,29.7965,27.3754,962.7740,220.0895,54.2555,6781.9341,0,0,-0.0447,10.3588,0.6570,3.1522,357,0.5234,0.4766,1.0000,2.0000,flat,0.3259,0.5858,1.2630,1.2502,0.9343,0.0000,34.1686,7433
43,284,Kyoto_Small,train,FaithfulMAPPER,3600,8,123,62,0.5041,0.9837,0.0163,779.5806,389.7903,0.3230,1.0006,229.2182,565.1021,1114.5316,0.9725,19.9863,18.3423,836.4176,166.4817,153.9024,19237.8047,0,0,-0.0086,10.2566,0.6304,0.5574,172,0.5124,0.4876,1.0034,2.0000,flat,0.4151,0.7697,1.2642,1.3055,0.9837,0.0000,6.3119,18930
43,285,Kyoto_Small,train,MAPPO,3600,8,131,50,0.3817,0.9618,0.0382,845.8800,845.8800,0.1520,1.0000,281.8095,495.5000,1061.0931,0.7531,19.1001,18.1096,917.4957,180.3021,246.6031,30825.3809,0,0,-0.0047,12.2360,0.6578,3.4007,330,0.3968,0.6032,1.0000,2.0000,flat,0.4250,0.7810,1.2019,1.0394,0.9618,0.0000,69.5909,32305
43,286,LosAngeles_Small,train,FaithfulMAPPER,3600,8,136,54,0.3971,0.9779,0.0221,770.8519,770.8519,0.2000,0.9947,207.8261,584.7675,1150.1677,1.0000,23.9736,21.8446,934.7273,203.1805,396.3235,49540.4414,0,0,0.0418,16.1244,0.6353,0.5509,198,0.4060,0.5940,0.9853,6.5039,ramp_up_down,0.4989,1.0064,1.2358,1.3831,0.9851,0.5000,0.0000,53900
43,287,LosAngeles_Small,train,MAPPO,3600,8,136,53,0.3897,0.9044,0.0956,511.7358,255.8679,0.2651,0.9707,209.8085,367.8605,898.3989,0.8564,24.1668,22.9179,864.3696,209.8024,500.5956,62574.4492,0,0,-0.0051,14.8219,0.6599,3.6243,304,0.4309,0.5691,0.9853,6.5039,ramp_up_down,0.4091,0.7754,1.2659,1.1357,0.9104,0.5000,30.1287,68081
43,288,Tokyo_Small,train,FaithfulMAPPER,3600,8,145,94,0.6483,0.9724,0.0276,730.4681,146.0936,0.6586,1.0004,240.6463,442.2769,926.8698,0.7703,29.4530,27.7158,794.4857,210.2878,44.4621,5557.7588,0,0,0.0150,4.7522,0.6291,0.5598,204,0.6667,0.3333,1.0000,2.0000,flat,0.3297,0.6090,1.2355,1.4311,0.9724,0.0000,55.2724,6447
43,289,Tokyo_Small,train,MAPPO,3600,8,116,55,0.4741,0.9569,0.0431,671.3273,223.7758,0.4408,1.0001,196.1429,427.8462,888.5942,0.9061,29.1922,27.0171,860.8907,227.5187,339.6638,42457.9727,0,0,0.0750,12.3450,0.6594,3.4744,291,0.4955,0.5045,1.0000,2.0000,flat,0.3182,0.5659,1.2628,1.3776,0.9569,0.0000,18.4240,39401
43,290,Kyoto_Small,train,FaithfulMAPPER,3600,8,134,62,0.4627,0.9851,0.0149,818.3065,272.7688,0.4532,1.0006,219.0714,611.5472,1125.3281,1.0000,19.8518,17.9715,756.3589,157.0367,102.0448,12755.5967,0,0,0.0123,6.7112,0.6264,0.5573,187,0.4697,0.5303,1.0000,2.0000,flat,0.3413,0.6003,1.3118,1.2434,0.9851,0.0000,0.0000,13674
43,291,Kyoto_Small,train,MAPPO,3600,8,141,54,0.3830,0.9504,0.0496,806.1296,806.1296,0.1823,1.0005,199.3409,607.2500,958.9199,0.9621,20.0728,18.3888,779.7647,172.5601,192.0638,24007.9785,0,0,0.0204,9.3614,0.6607,2.8627,361,0.4030,0.5970,1.0000,2.0000,flat,0.3440,0.6485,1.3196,1.3873,0.9504,0.0000,7.5569,27081
43,292,LosAngeles_Small,train,FaithfulMAPPER,3600,8,130,57,0.4385,0.9923,0.0077,899.8947,449.9474,0.2669,0.9715,276.5208,624.8864,1243.3839,0.8993,23.5604,20.9917,923.2598,180.7121,106.8923,13361.5381,0,0,-0.0139,9.8880,0.6339,0.5664,201,0.4419,0.5581,0.9846,6.5039,ramp_up_down,0.4036,0.7198,1.2698,0.6594,1.0000,0.5000,27.8441,13896
43,293,LosAngeles_Small,train,MAPPO,3600,8,147,45,0.3061,0.9524,0.0476,1077.9333,1077.9333,0.1642,0.9914,208.0000,811.8710,1108.1245,1.0000,24.1815,21.7201,878.3246,186.1864,577.6667,72208.3359,0,0,-0.0199,12.0222,0.6538,3.1306,391,0.3214,0.6786,0.9871,6.5039,ramp_up_down,0.4649,0.9055,1.2419,0.9581,0.9586,0.5000,0.0000,84917
43,294,Tokyo_Small,train,FaithfulMAPPER,3600,8,130,45,0.3462,0.9231,0.0769,832.2667,416.1333,0.3492,0.9866,276.2927,529.4595,1090.5168,0.7894,28.4998,27.4126,870.2310,223.2612,397.0385,49629.8086,0,0,-0.0121,22.3134,0.6339,0.4817,174,0.3750,0.6250,0.9846,6.5039,ramp_up_down,0.4242,0.8100,1.2755,1.3533,0.9297,0.5000,58.1893,51615
43,295,Tokyo_Small,train,MAPPO,3600,8,133,67,0.5038,0.9624,0.0376,848.6716,424.3358,0.3368,0.9874,237.8103,527.6274,1190.7653,1.0000,28.6589,26.3673,931.6859,188.0280,62.1654,7770.6768,0,0,-0.0347,11.1150,0.6545,3.1688,325,0.5234,0.4766,0.9853,6.5039,ramp_up_down,0.4253,0.7687,1.1815,1.2162,0.9695,0.5000,0.0000,8268
43,296,Kyoto_Small,train,FaithfulMAPPER,3600,8,145,75,0.5172,0.9724,0.0276,756.5333,252.1778,0.4043,0.9845,191.6461,519.7679,1102.0120,1.0000,19.8573,18.5757,890.8881,174.6911,77.3793,9672.4141,0,0,-0.0634,10.8204,0.6288,0.5692,207,0.5319,0.4681,0.9931,12.1967,wave,0.2823,0.5191,1.3477,1.5688,0.9792,0.0000,0.0000,11220
43,297,Kyoto_Small,train,MAPPO,3600,8,112,50,0.4464,0.9554,0.0446,758.3400,758.3400,0.2369,0.9923,209.7872,545.5128,1073.4899,1.0000,19.6829,18.5481,911.9033,173.2211,182.6161,22827.0098,0,0,0.0028,13.4407,0.6525,3.6601,277,0.4673,0.5327,0.9826,12.1967,wave,0.2784,0.4972,1.3099,1.2962,0.9636,0.5000,0.0000,20453
43,298,LosAngeles_Small,train,FaithfulMAPPER,3600,8,141,48,0.3404,0.9574,0.0426,955.4375,477.7188,0.2765,1.0008,237.6522,745.8049,1136.9845,0.9568,24.1998,22.3599,888.0593,188.6320,245.8582,30732.2695,0,0,-0.0112,18.0835,0.6304,0.4165,191,0.3556,0.6444,1.0012,2.0000,flat,0.5528,1.0759,1.2283,0.9712,0.9574,0.0000,10.2553,34666
43,299,LosAngeles_Small,train,MAPPO,3600,8,136,73,0.5368,0.9706,0.0294,717.8356,239.2785,0.4787,1.0002,199.3387,484.4151,1068.3173,1.0000,22.5593,20.5033,842.6613,175.6102,94.1471,11768.3828,0,0,-0.0001,11.6672,0.6553,3.3536,380,0.5530,0.4470,1.0000,2.0000,flat,0.3620,0.6508,1.3042,1.3843,0.9706,0.0000,0.0000,12804
43,300,Tokyo_Small,train,FaithfulMAPPER,3600,8,122,61,0.5000,0.9836,0.0164,811.1147,405.5574,0.3285,0.9682,289.1454,487.0425,1183.3090,0.8185,28.7827,26.5365,868.8516,217.4780,82.7541,10344.2627,0,0,-0.0004,6.8673,0.6282,0.6267,160,0.5083,0.4917,0.9836,6.5039,ramp_up_down,0.3317,0.6664,1.2889,1.3833,0.9917,0.5000,52.4837,10096
43,301,Tokyo_Small,train,MAPPO,3600,8,124,50,0.4032,0.9435,0.0565,788.9400,788.9400,0.2360,0.9672,258.4318,487.5555,1180.1223,0.9133,29.2453,26.9348,904.0988,231.2069,83.3468,10418.3467,0,0,0.0001,9.6123,0.6555,3.0949,335,0.4274,0.5726,0.9857,6.5039,ramp_up_down,0.3902,0.7682,1.2599,1.1715,0.9508,0.5000,22.4074,10335
43,302,Kyoto_Small,train,FaithfulMAPPER,3600,8,143,67,0.4685,0.9720,0.0280,878.6567,878.6567,0.1901,0.9885,210.9333,647.9039,1093.4550,1.0000,19.8967,18.3550,840.1874,163.9441,179.2867,22410.8398,0,0,0.0837,13.4415,0.6328,0.4947,208,0.4820,0.5180,0.9794,9.5000,building_up,0.4527,0.8315,1.2227,1.4168,0.9857,0.3333,0.0000,25638
43,303,Kyoto_Small,train,MAPPO,3600,8,139,42,0.3022,0.9712,0.0288,719.5714,719.5714,0.1715,0.9795,259.9737,507.7742,959.6875,0.7383,19.7930,17.8815,766.9224,167.3206,234.5683,29321.0430,0,0,0.0335,9.0879,0.6511,2.6180,389,0.3111,0.6889,0.9868,9.5000,building_up,0.5202,1.0055,1.2295,1.1290,0.9781,0.5000,68.0362,32605
43,304,LosAngeles_Small,train,FaithfulMAPPER,3600,8,127,59,0.4646,0.9291,0.0709,811.1865,202.7966,0.5026,1.0004,233.7255,577.7675,1127.5826,0.9649,23.7060,21.8081,868.5967,201.0332,143.4252,17928.1504,0,0,0.0052,8.8763,0.6349,0.5974,179,0.5000,0.5000,1.0000,2.0000,flat,0.4520,0.8532,1.2374,1.0386,0.9291,0.0000,8.2090,18215
43,305,LosAngeles_Small,train,MAPPO,3600,8,115,42,0.3652,0.9391,0.0609,822.4048,274.1349,0.4604,1.0002,236.0833,660.7812,1236.9929,1.0000,22.9264,21.3469,811.2111,218.7213,109.0000,13625.0000,0,0,0.0007,11.0547,0.6521,3.3082,318,0.3889,0.6111,1.0000,2.0000,flat,0.4167,0.7698,1.2106,1.1306,0.9391,0.0000,0.0000,12535
43,306,Tokyo_Small,train,FaithfulMAPPER,3600,8,129,67,0.5194,0.9612,0.0388,758.8657,758.8657,0.1831,0.9766,282.9434,489.3333,1157.4397,0.8181,29.4854,27.3930,857.2687,204.6557,154.9845,19373.0625,0,0,0.0077,11.7094,0.6281,0.5643,186,0.5403,0.4597,0.9845,6.5039,ramp_up_down,0.3145,0.5629,1.3007,1.1977,0.9685,0.5000,51.4554,19993
43,307,Tokyo_Small,train,MAPPO,3600,8,108,61,0.5648,0.9259,0.0741,756.7869,378.3934,0.2644,0.9894,289.2653,513.5610,1248.0386,0.8629,29.0979,26.8009,890.6223,250.9540,34.6759,4334.4907,0,0,0.0164,11.0688,0.6579,2.9526,266,0.6100,0.3900,0.9815,6.5039,ramp_up_down,0.3191,0.5611,1.3300,1.1468,0.9340,0.5000,39.6576,3745
43,308,Kyoto_Small,train,FaithfulMAPPER,3600,8,123,57,0.4634,0.9675,0.0325,776.4211,258.8070,0.3974,1.0002,197.0000,607.9070,997.4821,1.0000,19.8876,18.3604,766.3017,191.8893,165.5285,20691.0566,0,0,-0.0101,10.0605,0.6353,0.3662,178,0.4790,0.5210,1.0000,2.0000,flat,0.5059,1.0557,1.1903,1.2388,0.9675,0.0000,0.0000,20360
43,309,Kyoto_Small,train,MAPPO,3600,8,122,83,0.6803,0.9508,0.0492,820.3253,410.1627,0.3528,1.0003,229.6769,584.0435,984.9874,0.8577,20.0130,17.1209,811.8240,175.8488,45.5656,5695.6968,0,0,-0.0081,14.3115,0.6583,3.4996,298,0.7155,0.2845,1.0000,2.0000,flat,0.2773,0.5039,1.2071,1.1232,0.9508,0.0000,32.6795,5559
43,310,LosAngeles_Small,train,FaithfulMAPPER,3600,8,121,53,0.4380,0.9339,0.0661,487.2076,243.6038,0.2654,1.0003,160.9318,310.9250,807.3035,1.0000,22.8836,21.5132,735.0159,198.1921,170.3223,21290.2891,0,0,0.0195,8.4774,0.6367,0.2515,161,0.4690,0.5310,1.0000,5.8000,shock_burst,0.5228,1.0341,1.2441,1.2570,0.9339,0.0000,0.0000,20609
43,311,LosAngeles_Small,train,MAPPO,3600,8,124,43,0.3468,0.9758,0.0242,1201.4651,1201.4651,0.2102,1.0004,210.7632,915.0938,1011.1712,0.9595,23.5113,21.5331,790.6891,209.9699,682.1774,85272.1797,0,0,0.0062,11.4138,0.6565,3.3066,305,0.3554,0.6446,1.0000,5.8000,shock_burst,0.5347,1.1111,1.2092,1.4211,0.9758,0.0000,8.5289,84590
43,312,Tokyo_Small,train,FaithfulMAPPER,3600,8,120,63,0.5250,0.9667,0.0333,945.4127,945.4127,0.1687,0.9971,219.7143,584.9362,982.7080,0.8945,28.6127,26.8441,817.1254,208.1045,320.0250,40003.1250,0,0,-0.0236,12.4913,0.6258,0.5947,179,0.5431,0.4569,0.9833,6.5039,ramp_up_down,0.4308,0.8195,1.2730,0.9566,0.9746,0.5000,23.1727,38403
43,313,Tokyo_Small,train,MAPPO,3600,8,125,53,0.4240,0.9280,0.0720,909.5283,0.0000,0.0788,0.9750,306.0667,664.3589,1324.6301,0.8656,28.1512,24.7293,967.3409,213.6996,212.7760,26597.0000,0,0,-0.0007,13.5569,0.6599,3.6246,288,0.4569,0.5431,0.9844,6.5039,ramp_up_down,0.3816,0.6868,1.2260,1.1415,0.9350,0.5000,41.1407,26597
43,314,Kyoto_Small,train,FaithfulMAPPER,3600,8,127,41,0.3228,0.9685,0.0315,648.3903,324.1951,0.2728,1.0002,231.0000,437.9189,1123.1062,0.9724,19.8902,18.2515,814.6324,166.1953,648.4252,81053.1484,0,0,0.0032,20.4912,0.6309,0.4130,167,0.3333,0.6667,1.0000,2.0000,flat,0.3303,0.6007,1.1969,1.3437,0.9685,0.0000,6.3788,82350
43,315,Kyoto_Small,train,MAPPO,3600,8,115,54,0.4696,0.9652,0.0348,688.1111,229.3704,0.3828,1.0002,202.1861,506.7619,1010.0839,0.9992,19.3931,18.0192,805.9193,180.9323,170.9565,21369.5645,0,0,0.0036,10.9112,0.6613,3.2743,279,0.4865,0.5135,1.0000,2.0000,flat,0.4399,0.8035,1.2407,1.3401,0.9652,0.0000,0.1693,19660
43,316,LosAngeles_Small,train,FaithfulMAPPER,3600,8,140,47,0.3357,0.9357,0.0643,879.4894,879.4894,0.1332,0.9748,274.7857,583.3784,1151.8948,0.8384,23.0223,21.3396,974.3661,185.7393,703.5571,87944.6406,0,0,0.0070,23.2453,0.6321,0.4591,198,0.3588,0.6412,0.9857,6.5039,ramp_up_down,0.5128,0.9669,1.3015,1.0605,0.9420,0.5000,44.4068,98498
43,317,LosAngeles_Small,train,MAPPO,3600,8,127,51,0.4016,0.9449,0.0551,752.4314,0.0000,0.0528,0.9588,219.0682,553.8611,1154.8622,1.0000,24.1181,21.7672,898.7859,184.0745,274.7165,34339.5664,0,0,-0.0005,9.2792,0.6586,3.0201,349,0.4250,0.5750,0.9843,6.5039,ramp_up_down,0.4464,0.8289,1.2311,1.4091,0.9600,0.0000,0.0000,34889
43,318,Tokyo_Small,train,FaithfulMAPPER,3600,8,122,63,0.5164,0.9180,0.0820,836.9524,418.4762,0.3730,0.9840,290.0943,539.6512,1091.8237,0.7527,29.3090,26.9671,890.0689,240.9734,65.6475,8205.9424,0,0,-0.0321,6.9593,0.6252,0.6852,171,0.5625,0.4375,0.9918,12.1967,wave,0.2571,0.4632,1.1987,1.2194,0.9256,0.0000,71.7296,8009
43,319,Tokyo_Small,train,MAPPO,3600,8,133,60,0.4511,0.9098,0.0902,738.3666,369.1833,0.3073,0.9885,276.6731,456.1860,1188.7544,0.8593,29.5835,27.6182,910.4890,228.1802,156.5489,19568.6094,0,0,-0.0018,8.2787,0.6599,2.8699,318,0.4959,0.5041,0.9774,12.1967,wave,0.2963,0.5303,1.3214,1.2632,0.9231,0.3333,38.9222,20821
43,320,Kyoto_Small,train,FaithfulMAPPER,3600,8,125,70,0.5600,0.9600,0.0400,879.6000,439.8000,0.3247,1.0003,235.5667,614.8478,992.8516,0.8429,19.9381,18.3752,731.6851,176.6155,43.1040,5388.0000,0,0,-0.0286,2.8030,0.6252,0.3984,162,0.5833,0.4167,1.0000,2.0000,flat,0.3584,0.6325,1.1977,1.3973,0.9600,0.0000,36.9964,5388
43,321,Kyoto_Small,train,MAPPO,3600,8,119,45,0.3782,0.9664,0.0336,858.7333,429.3667,0.2771,1.0002,210.3571,624.3514,981.9016,0.9336,19.9158,17.3759,813.1738,172.7987,470.2353,58779.4102,0,0,0.0607,8.1704,0.6582,2.7714,322,0.3913,0.6087,1.0000,2.0000,flat,0.4561,0.8508,1.2351,0.8851,0.9664,0.0000,13.9768,55958
43,322,LosAngeles_Small,train,FaithfulMAPPER,3600,8,127,60,0.4724,0.9606,0.0394,911.3000,911.3000,0.2276,0.9885,273.6078,591.1750,1418.3324,1.0000,24.2754,23.0004,824.1176,192.8318,318.4173,39802.1641,0,0,0.0796,7.0425,0.6277,0.5926,184,0.4918,0.5082,0.9843,12.1967,wave,0.5125,1.0064,1.2406,1.3787,0.9680,0.5000,0.0000,40439
